Case ID,Case Number,Judge,Date Filed,Date Reopened,Date Terminated,NOS,Cause of Action,Diversity Plaintiff,Diversity Defendant,IsProse,DateAgg,Group
45173,3:20-cv-00059-wmc                       ,wmc ,2020-01-21,,2020-11-18,440,28:1331   ,,,y,2020-01-21,Civil Rights
45185,3:20-cv-00069-wmc                       ,wmc ,2020-01-23,,2021-11-23,550,42:1983pr ,,,y,2020-01-23,Prisoner Petitions
45190,3:20-cv-00071-jdp                       ,jdp ,2020-01-24,,2020-10-07,550,42:1983pr ,,,y,2020-01-24,Prisoner Petitions
45195,3:20-cv-00074-wmc                       ,wmc ,2020-01-27,,2020-06-01,480,15:1681   ,,,y,2020-01-27,Other Statutes
45198,3:20-cv-00077-wmc                       ,wmc ,2020-01-27,,2020-11-18,440,28:1331   ,,,y,2020-01-27,Civil Rights
45199,3:20-cv-00078-wmc                       ,wmc ,2020-01-27,,2022-04-08,362,28:1331mm ,,,y,2020-01-27,Torts/Personal Injury
45207,3:20-cv-00083-jdp                       ,jdp ,2020-01-27,,2021-10-04,550,42:1983pr ,,,y,2020-01-27,Prisoner Petitions
45230,3:20-cv-00088-bbc                       ,bbc ,2020-01-27,,2021-02-26,530,28:2254   ,,,y,2020-01-27,Habeas Corpus
45228,3:20-cv-00086-bbc                       ,bbc ,2020-01-29,,2020-04-20,530,28:2241   ,,,y,2020-01-29,Habeas Corpus
45229,3:20-cv-00087-wmc                       ,wmc ,2020-01-29,,2022-05-23,442,42:2000e  ,,,y,2020-01-29,Civil Rights
45231,3:20-cv-00089-bbc                       ,bbc ,2020-01-29,,2020-05-04,550,42:1983pr ,,,y,2020-01-29,Prisoner Petitions
45237,3:20-cv-00091-jdp                       ,jdp ,2020-01-29,,2020-04-30,550,42:1983pr ,,,y,2020-01-29,Prisoner Petitions
45232,3:20-cv-00090-bbc                       ,bbc ,2020-01-30,,2020-04-15,550,42:1983pr ,,,y,2020-01-30,Prisoner Petitions
45234,3:20-cv-00093-bbc                       ,bbc ,2020-01-30,,2020-04-07,440,42:1983cv ,,,y,2020-01-30,Civil Rights
45243,3:20-cv-00096-bbc                       ,bbc ,2020-01-31,,2020-02-25,550,42:1983pr ,,,y,2020-01-31,Prisoner Petitions
45245,3:20-cv-00097-wmc                       ,wmc ,2020-01-31,,2022-10-20,550,28:1983   ,,,y,2020-01-31,Prisoner Petitions
45265,3:20-cv-00104-jdp                       ,jdp ,2020-02-05,,2020-05-11,550,42:1983pr ,,,y,2020-02-05,Prisoner Petitions
45277,3:20-cv-00109-jdp                       ,jdp ,2020-02-06,,2020-05-26,550,42:1983pr ,,,y,2020-02-06,Prisoner Petitions
45285,3:20-cv-00110-wmc                       ,wmc ,2020-02-06,,,550,42:1983pr ,,,y,2020-02-06,Prisoner Petitions
45286,3:20-cv-00115-jdp                       ,jdp ,2020-02-07,,2021-01-12,550,42:1983pr ,,,y,2020-02-07,Prisoner Petitions
45288,3:20-cv-00116-wmc                       ,wmc ,2020-02-07,,2020-03-25,550,28:1331b  ,,,y,2020-02-07,Prisoner Petitions
45289,3:20-cv-00117-wmc                       ,wmc ,2020-02-07,,2021-02-16,550,42:1983pr ,,,y,2020-02-07,Prisoner Petitions
45292,3:20-cv-00119-wmc                       ,wmc ,2020-02-10,,2021-06-28,550,42:1983pr ,,,y,2020-02-10,Prisoner Petitions
45303,3:20-cv-00129-bbc                       ,bbc ,2020-02-10,,2020-05-05,530,28:2241   ,,,y,2020-02-10,Habeas Corpus
45305,3:20-cv-00124-jdp                       ,jdp ,2020-02-10,,2020-02-18,550,28:1983   ,,,y,2020-02-10,Prisoner Petitions
45306,3:20-cv-00125-jdp                       ,jdp ,2020-02-10,,2020-02-21,550,28:1983   ,,,y,2020-02-10,Prisoner Petitions
45308,3:20-cv-00126-jdp                       ,jdp ,2020-02-10,,2020-02-21,550,28:1983   ,,,y,2020-02-10,Prisoner Petitions
45309,3:20-cv-00127-jdp                       ,jdp ,2020-02-10,,2020-02-21,550,28:1983   ,,,y,2020-02-10,Prisoner Petitions
45297,3:20-cv-00128-jdp                       ,jdp ,2020-02-11,2020-05-07,2020-06-18,550,42:1983pr ,,,y,2020-05-07,Prisoner Petitions
45297,3:20-cv-00128-jdp                       ,jdp ,2020-02-11,2020-05-07,2020-06-18,550,42:1983pr ,,,y,2020-05-07,Prisoner Petitions
45313,3:20-cv-00134-slc                       ,slc ,2020-02-12,,,550,42:1983pr ,,,y,2020-02-12,Prisoner Petitions
45333,3:20-cv-00135-slc                       ,slc ,2020-02-12,,2021-06-09,550,42:1983pr ,,,y,2020-02-12,Prisoner Petitions
45338,3:20-cv-00136-wmc                       ,wmc ,2020-02-12,,2020-02-26,530,28:2254   ,,,y,2020-02-12,Habeas Corpus
45353,3:20-cv-00147-wmc                       ,wmc ,2020-02-12,,2022-12-27,510,28:2255   ,,,y,2020-02-12,Habeas Corpus
45341,3:20-cv-00137-wmc                       ,wmc ,2020-02-14,,2020-04-01,550,28:1983   ,,,y,2020-02-14,Prisoner Petitions
45346,3:20-cv-00140-jdp                       ,jdp ,2020-02-17,,2020-12-01,710,29:0201fl ,,,y,2020-02-17,Labor
45348,3:20-cv-00142-jdp                       ,jdp ,2020-02-18,,2021-01-12,550,42:1983pr ,,,y,2020-02-18,Prisoner Petitions
45352,3:20-cv-00146-jdp                       ,jdp ,2020-02-18,,2020-03-11,530,28:2254   ,,,y,2020-02-18,Habeas Corpus
45372,3:20-cv-00148-bbc                       ,bbc ,2020-02-20,,2021-02-23,550,42:1983pr ,,,y,2020-02-20,Prisoner Petitions
45375,3:20-cv-00158-jdp                       ,jdp ,2020-02-21,,2020-03-30,550,42:1983pr ,,,y,2020-02-21,Prisoner Petitions
45376,3:20-cv-00159-jdp                       ,jdp ,2020-02-21,,2021-08-30,550,42:1983pr ,,,y,2020-02-21,Prisoner Petitions
45378,3:20-cv-00161-jdp                       ,jdp ,2020-02-21,,2020-03-09,550,42:1983pr ,,,y,2020-02-21,Prisoner Petitions
45384,3:20-cv-00164-bbc                       ,bbc ,2020-02-24,,2020-05-28,530,28:2241   ,,,y,2020-02-24,Habeas Corpus
45394,3:20-cv-00172-jdp                       ,jdp ,2020-02-26,,2020-08-05,550,42:1983pr ,,,y,2020-02-26,Prisoner Petitions
45399,3:20-cv-00176-bbc                       ,bbc ,2020-02-26,,2020-05-19,530,28:2254   ,,,y,2020-02-26,Habeas Corpus
45404,3:20-cv-00175-wmc                       ,wmc ,2020-02-27,,,442,28:1331ed ,,,y,2020-02-27,Civil Rights
45405,3:20-cv-00180-wmc                       ,wmc ,2020-02-27,,,550,42:1983pr ,,,y,2020-02-27,Prisoner Petitions
45407,3:20-cv-00182-wmc                       ,wmc ,2020-02-28,,,550,42:1983pr ,,,y,2020-02-28,Prisoner Petitions
45411,3:20-cv-00184-wmc                       ,wmc ,2020-03-02,,2021-04-23,550,42:1983pr ,,,y,2020-03-02,Prisoner Petitions
45413,3:20-cv-00185-jdp                       ,jdp ,2020-03-02,,2021-10-08,550,42:1983pr ,,,y,2020-03-02,Prisoner Petitions
45415,3:20-cv-00188-jdp                       ,jdp ,2020-03-02,,2021-10-15,550,42:1983pr ,,,y,2020-03-02,Prisoner Petitions
45418,3:20-cv-00157-wmc                       ,wmc ,2020-03-03,,2020-07-29,820,17:0501   ,,,y,2020-03-03,Property Rights
45420,3:20-cv-00190-jdp                       ,jdp ,2020-03-03,,2020-03-25,550,42:1983pr ,,,y,2020-03-03,Prisoner Petitions
45425,3:20-cv-00193-jdp                       ,jdp ,2020-03-03,2021-05-21,,560,28:1983   ,,,y,2021-05-21,Prisoner Petitions
45425,3:20-cv-00193-jdp                       ,jdp ,2020-03-03,2021-05-21,,560,28:1983   ,,,y,2021-05-21,Prisoner Petitions
45425,3:20-cv-00193-jdp                       ,jdp ,2020-03-03,2021-05-21,,560,28:1983   ,,,y,2021-05-21,Prisoner Petitions
45426,3:20-cv-00194-jdp                       ,jdp ,2020-03-04,2021-07-15,,560,28:1983   ,,,y,2021-07-15,Prisoner Petitions
45426,3:20-cv-00194-jdp                       ,jdp ,2020-03-04,2021-07-15,,560,28:1983   ,,,y,2021-07-15,Prisoner Petitions
45426,3:20-cv-00194-jdp                       ,jdp ,2020-03-04,2021-07-15,,560,28:1983   ,,,y,2021-07-15,Prisoner Petitions
45430,3:20-cv-00196-wmc                       ,wmc ,2020-03-04,,2023-02-10,550,42:1983pr ,,,y,2020-03-04,Prisoner Petitions
45458,3:20-cv-00202-wmc                       ,wmc ,2020-03-05,,2023-01-25,550,42:1983pr ,,,y,2020-03-05,Prisoner Petitions
45459,3:20-cv-00201-bbc                       ,bbc ,2020-03-05,,2021-03-23,550,42:1983pr ,,,y,2020-03-05,Prisoner Petitions
45463,3:20-cv-00203-bbc                       ,bbc ,2020-03-06,,2020-11-02,550,42:1983pr ,,,y,2020-03-06,Prisoner Petitions
45466,3:20-cv-00199-jdp                       ,jdp ,2020-03-06,,2021-07-23,550,42:1983pr ,,,y,2020-03-06,Prisoner Petitions
45467,3:20-cv-00206-jdp                       ,jdp ,2020-03-06,,2020-05-13,442,42:2000e  ,,,y,2020-03-06,Civil Rights
45473,3:20-cv-00211-jdp                       ,jdp ,2020-03-09,,2020-05-11,550,42:1983pr ,,,y,2020-03-09,Prisoner Petitions
45474,3:20-cv-00213-bbc                       ,bbc ,2020-03-09,,2020-04-01,550,42:1983pr ,,,y,2020-03-09,Prisoner Petitions
45475,3:20-cv-00214-wmc                       ,wmc ,2020-03-09,,2022-11-02,550,42:1983pr ,,,y,2020-03-09,Prisoner Petitions
45481,3:20-cv-00209-jdp                       ,jdp ,2020-03-09,,2020-03-24,550,42:1983pr ,,,y,2020-03-09,Prisoner Petitions
45482,3:20-cv-00210-jdp                       ,jdp ,2020-03-09,,2020-03-24,550,28:1983   ,,,y,2020-03-09,Prisoner Petitions
45495,3:20-cv-00230-jdp                       ,jdp ,2020-03-09,,2020-07-23,510,28:2255   ,,,y,2020-03-09,Habeas Corpus
45477,3:20-cv-00216-bbc                       ,bbc ,2020-03-10,,2021-05-13,530,28:2254   ,,,y,2020-03-10,Habeas Corpus
45480,3:20-cv-00219-wmc                       ,wmc ,2020-03-10,,2021-01-11,550,42:1983pr ,,,y,2020-03-10,Prisoner Petitions
45484,3:20-cv-00221-bbc                       ,bbc ,2020-03-11,,2020-05-01,440,42:12101  ,,,y,2020-03-11,Civil Rights
45485,3:20-cv-00222-bbc                       ,bbc ,2020-03-11,,2020-05-01,440,28:1331   ,,,y,2020-03-11,Civil Rights
45488,3:20-cv-00224-wmc                       ,wmc ,2020-03-12,,2021-11-04,550,42:1983pr ,,,y,2020-03-12,Prisoner Petitions
45492,3:20-cv-00227-wmc                       ,wmc ,2020-03-12,,2023-03-29,550,42:1983pr ,,,y,2020-03-12,Prisoner Petitions
45493,3:20-cv-00228-wmc                       ,wmc ,2020-03-12,,2021-01-11,550,42:1983pr ,,,y,2020-03-12,Prisoner Petitions
45494,3:20-cv-00229-jdp                       ,jdp ,2020-03-12,,2021-08-11,550,42:1983pr ,,,y,2020-03-12,Prisoner Petitions
45528,3:20-cv-00254-wmc                       ,wmc ,2020-03-12,,2020-09-11,530,28:2241   ,,,y,2020-03-12,Habeas Corpus
45503,3:20-cv-00235-jdp                       ,jdp ,2020-03-16,,2020-10-05,550,42:1983pr ,,,y,2020-03-16,Prisoner Petitions
45507,3:20-cv-00236-wmc                       ,wmc ,2020-03-16,,2022-03-10,550,42:1983pr ,,,y,2020-03-16,Prisoner Petitions
45508,3:20-cv-00237-wmc                       ,wmc ,2020-03-16,,2020-08-17,550,42:1983pr ,,,y,2020-03-16,Prisoner Petitions
45509,3:20-cv-00238-bbc                       ,bbc ,2020-03-16,,2020-11-09,550,42:1983pr ,,,y,2020-03-16,Prisoner Petitions
45515,3:20-cv-00240-jdp                       ,jdp ,2020-03-18,,2020-08-11,530,28:2254   ,,,y,2020-03-18,Habeas Corpus
45518,3:20-cv-00241-wmc                       ,wmc ,2020-03-18,,2020-04-30,550,42:1983pr ,,,y,2020-03-18,Prisoner Petitions
45530,3:20-cv-00244-jdp                       ,jdp ,2020-03-18,,2020-04-29,440,42:1983cv ,,,y,2020-03-18,Civil Rights
45523,3:20-cv-00248-jdp                       ,jdp ,2020-03-18,,2020-05-20,550,42:1983pr ,,,y,2020-03-18,Prisoner Petitions
45531,3:20-cv-00245-jdp                       ,jdp ,2020-03-18,,2020-04-29,440,28:1343   ,,,y,2020-03-18,Civil Rights
45532,3:20-cv-00246-jdp                       ,jdp ,2020-03-18,,2020-04-29,440,28:1983   ,,,y,2020-03-18,Civil Rights
45526,3:20-cv-00252-jdp                       ,jdp ,2020-03-19,,2021-07-09,442,29:0791   ,,,y,2020-03-19,Civil Rights
45533,3:20-cv-00255-jdp                       ,jdp ,2020-03-19,,2020-07-07,550,42:1983pr ,,,y,2020-03-19,Prisoner Petitions
45539,3:20-cv-00259-wmc                       ,wmc ,2020-03-20,,2020-12-01,442,42:2000e  ,,,y,2020-03-20,Civil Rights
45540,3:20-cv-00260-wmc                       ,wmc ,2020-03-20,,2022-12-21,550,42:1983pr ,,,y,2020-03-20,Prisoner Petitions
45564,3:20-cv-00268-wmc                       ,wmc ,2020-03-23,,,530,28:2254   ,,,y,2020-03-23,Habeas Corpus
45569,3:20-cv-00273-jdp                       ,jdp ,2020-03-24,,2022-06-02,510,28:2255   ,,,y,2020-03-24,Habeas Corpus
45568,3:20-cv-00272-wmc                       ,wmc ,2020-03-25,,2022-07-29,190,28:1332bc ,1,5,y,2020-03-25,Contract
45571,3:20-cv-00269-bbc                       ,bbc ,2020-03-25,,2020-06-02,550,42:1983pr ,,,y,2020-03-25,Prisoner Petitions
45573,3:20-cv-00274-bbc                       ,bbc ,2020-03-25,,2020-05-08,550,42:1983pr ,,,y,2020-03-25,Prisoner Petitions
45587,3:20-cv-00286-jdp                       ,jdp ,2020-03-27,,2021-06-08,550,42:1983pr ,,,y,2020-03-27,Prisoner Petitions
45590,3:20-cv-00288-wmc                       ,wmc ,2020-03-27,,2020-09-18,550,42:1983pr ,,,y,2020-03-27,Prisoner Petitions
45591,3:20-cv-00289-jdp                       ,jdp ,2020-03-27,,2020-11-03,550,42:1983pr ,,,y,2020-03-27,Prisoner Petitions
45596,3:20-cv-00291-bbc                       ,bbc ,2020-03-30,,2020-05-05,530,28:2254   ,,,y,2020-03-30,Habeas Corpus
45597,3:20-cv-00292-wmc                       ,wmc ,2020-03-30,,,530,28:2254   ,,,y,2020-03-30,Habeas Corpus
45607,3:20-cv-00301-wmc                       ,wmc ,2020-03-31,,,470,18:1961   ,,,y,2020-03-31,Other Statutes
45608,3:20-cv-00302-jdp                       ,jdp ,2020-03-31,,,550,42:1983pr ,,,y,2020-03-31,Prisoner Petitions
45621,3:20-cv-00313-jdp                       ,jdp ,2020-03-31,,2020-06-22,510,28:2255   ,,,y,2020-03-31,Habeas Corpus
45619,3:20-cv-00311-wmc                       ,wmc ,2020-04-01,,2023-03-02,550,42:1983pr ,,,y,2020-04-01,Prisoner Petitions
45625,3:20-cv-00317-jdp                       ,jdp ,2020-04-02,,,550,42:1983pr ,,,y,2020-04-02,Prisoner Petitions
45630,3:20-cv-00322-bbc                       ,bbc ,2020-04-03,,2020-05-11,550,42:1983pr ,,,y,2020-04-03,Prisoner Petitions
45632,3:20-cv-00324-wmc                       ,wmc ,2020-04-03,,2021-04-20,440,28:1983   ,,,y,2020-04-03,Civil Rights
45641,3:20-cv-00328-jdp                       ,jdp ,2020-04-06,,2020-12-15,550,42:1983pr ,,,y,2020-04-06,Prisoner Petitions
45643,3:20-cv-00299-wmc                       ,wmc ,2020-04-06,2021-11-17,2021-11-17,365,28:1331pi ,1,5,y,2021-11-17,Torts/Personal Injury
45643,3:20-cv-00299-wmc                       ,wmc ,2020-04-06,2021-11-17,2021-11-17,365,28:1331pi ,1,5,y,2021-11-17,Torts/Personal Injury
45644,3:20-cv-00330-bbc                       ,bbc ,2020-04-06,,2020-04-07,220,28:1332ac ,,,y,2020-04-06,Real Property
45656,3:20-cv-00336-wmc                       ,wmc ,2020-04-08,,2023-02-17,530,28:2254   ,,,y,2020-04-08,Habeas Corpus
45660,3:20-cv-00337-wmc                       ,wmc ,2020-04-09,,2022-09-13,560,42:1983cv ,,,y,2020-04-09,Prisoner Petitions
45662,3:20-cv-00339-jdp                       ,jdp ,2020-04-10,,2022-01-25,550,42:1983pr ,,,y,2020-04-10,Prisoner Petitions
45672,3:20-cv-00343-bbc                       ,bbc ,2020-04-13,,2020-04-27,530,28:2254   ,,,y,2020-04-13,Habeas Corpus
45676,3:20-cv-00342-wmc                       ,wmc ,2020-04-13,,2023-01-03,550,42:1983pr ,,,y,2020-04-13,Prisoner Petitions
45683,3:20-cv-00347-wmc                       ,wmc ,2020-04-13,,2020-11-06,190,28:1332fd ,2,2,y,2020-04-13,Contract
45690,3:20-cv-00351-jdp                       ,jdp ,2020-04-16,,2020-05-19,550,42:1983pr ,,,y,2020-04-16,Prisoner Petitions
45701,3:20-cv-00357-jdp                       ,jdp ,2020-04-16,,2021-03-19,510,28:2255   ,,,y,2020-04-16,Habeas Corpus
45694,3:20-cv-00353-jdp                       ,jdp ,2020-04-17,,2020-04-29,440,28:1343   ,,,y,2020-04-17,Civil Rights
45703,3:20-cv-00360-bbc                       ,bbc ,2020-04-20,2021-09-07,2022-06-15,550,42:1983pr ,,,y,2021-09-07,Prisoner Petitions
45703,3:20-cv-00360-bbc                       ,bbc ,2020-04-20,2021-09-07,2022-06-15,550,42:1983pr ,,,y,2021-09-07,Prisoner Petitions
45707,3:20-cv-00361-bbc                       ,bbc ,2020-04-20,,2020-06-19,560,28:1983   ,,,y,2020-04-20,Prisoner Petitions
45708,3:20-cv-00362-jdp                       ,jdp ,2020-04-21,,2020-04-29,440,28:1343   ,,,y,2020-04-21,Civil Rights
45709,3:20-cv-00363-jdp                       ,jdp ,2020-04-21,,2020-04-29,440,28:1343   ,,,y,2020-04-21,Civil Rights
45711,3:20-cv-00367-jdp                       ,jdp ,2020-04-21,,2022-03-09,550,42:1983pr ,,,y,2020-04-21,Prisoner Petitions
45715,3:20-cv-00370-wmc                       ,wmc ,2020-04-22,,2020-08-10,442,42:1983ed ,,,y,2020-04-22,Civil Rights
45716,3:20-cv-00371-jdp                       ,jdp ,2020-04-22,,2020-04-29,440,28:1343   ,,,y,2020-04-22,Civil Rights
45722,3:20-cv-00359-bbc                       ,bbc ,2020-04-23,,2021-09-30,550,42:1983pr ,,,y,2020-04-23,Prisoner Petitions
45723,3:19-cv-00866-jdp                       ,jdp ,2020-04-23,,2022-07-19,550,42:1983pr ,,,y,2020-04-23,Prisoner Petitions
45727,3:20-cv-00377-wmc                       ,wmc ,2020-04-23,,2023-01-20,550,42:1983pr ,,,y,2020-04-23,Prisoner Petitions
45743,3:20-cv-00386-bbc                       ,bbc ,2020-04-23,,2020-05-01,510,28:2255   ,,,y,2020-04-23,Habeas Corpus
45744,3:20-cv-00388-bbc                       ,bbc ,2020-04-27,,2020-06-30,550,42:1983pr ,,,y,2020-04-27,Prisoner Petitions
45747,3:20-cv-00391-wmc                       ,wmc ,2020-04-27,,2022-11-23,550,42:1983pr ,,,y,2020-04-27,Prisoner Petitions
45748,3:20-cv-00387-wmc                       ,wmc ,2020-04-27,,2020-06-11,550,42:1983pr ,,,y,2020-04-27,Prisoner Petitions
45749,3:20-cv-00389-bbc                       ,bbc ,2020-04-27,,2020-06-22,550,42:1983pr ,,,y,2020-04-27,Prisoner Petitions
45750,3:20-cv-00393-wmc                       ,wmc ,2020-04-27,,,550,42:1983pr ,,,y,2020-04-27,Prisoner Petitions
45768,3:20-cv-00398-wmc                       ,wmc ,2020-04-29,,2021-04-05,530,28:2254   ,,,y,2020-04-29,Habeas Corpus
45779,3:20-cv-00400-wmc                       ,wmc ,2020-04-29,,2023-02-06,550,28:1331b  ,,,y,2020-04-29,Prisoner Petitions
45782,3:20-cv-00403-bbc                       ,bbc ,2020-04-29,,2020-06-04,550,42:1983pr ,,,y,2020-04-29,Prisoner Petitions
45783,3:20-cv-00404-bbc                       ,bbc ,2020-04-29,,2020-05-28,440,28:1983   ,,,y,2020-04-29,Civil Rights
45784,3:20-cv-00405-wmc                       ,wmc ,2020-04-29,,2021-05-20,530,28:2241   ,,,y,2020-04-29,Habeas Corpus
45799,3:20-cv-00415-bbc                       ,bbc ,2020-05-01,,2021-11-10,550,42:1983pr ,,,y,2020-05-01,Prisoner Petitions
45800,3:20-cv-00416-wmc                       ,wmc ,2020-05-01,,2023-03-09,550,42:1983pr ,,,y,2020-05-01,Prisoner Petitions
45808,3:20-cv-00422-bbc                       ,bbc ,2020-05-04,,2020-06-02,550,42:1983pr ,,,y,2020-05-04,Prisoner Petitions
45812,3:20-cv-00426-wmc                       ,wmc ,2020-05-06,,2023-03-13,550,42:1983pr ,,,y,2020-05-06,Prisoner Petitions
45815,3:20-cv-00429-bbc                       ,bbc ,2020-05-06,,2021-09-29,440,42:1983cv ,,,y,2020-05-06,Civil Rights
45822,3:20-cv-00434-slc                       ,slc ,2020-05-07,,2022-07-29,550,42:1983pr ,,,y,2020-05-07,Prisoner Petitions
45828,3:20-cv-00436-jdp                       ,jdp ,2020-05-07,,2021-07-01,550,42:1983pr ,,,y,2020-05-07,Prisoner Petitions
45829,3:20-cv-00437-wmc                       ,wmc ,2020-05-08,,2021-03-16,550,42:1983pr ,,,y,2020-05-08,Prisoner Petitions
45835,3:20-cv-00441-wmc                       ,wmc ,2020-05-11,,2022-12-19,550,42:1983pr ,,,y,2020-05-11,Prisoner Petitions
45846,3:20-cv-00448-jdp                       ,jdp ,2020-05-13,,2020-08-19,530,28:2254   ,,,y,2020-05-13,Habeas Corpus
45848,3:20-cv-00451-wmc                       ,wmc ,2020-05-14,,,550,42:1983pr ,,,y,2020-05-14,Prisoner Petitions
45850,3:20-cv-00453-wmc                       ,wmc ,2020-05-14,,2022-10-11,530,28:2241   ,,,y,2020-05-14,Habeas Corpus
45852,3:20-cv-00455-wmc                       ,wmc ,2020-05-14,,2023-03-16,510,28:2255   ,,,y,2020-05-14,Habeas Corpus
45865,3:20-cv-00460-jdp                       ,jdp ,2020-05-18,,2020-06-18,550,42:1983pr ,,,y,2020-05-18,Prisoner Petitions
45866,3:20-cv-00461-jdp                       ,jdp ,2020-05-18,,2021-08-04,530,28:2254   ,,,y,2020-05-18,Habeas Corpus
45867,3:20-cv-00462-jdp                       ,jdp ,2020-05-18,,2020-05-28,550,42:1983pr ,,,y,2020-05-18,Prisoner Petitions
45868,3:20-cv-00463-wmc                       ,wmc ,2020-05-18,,2021-05-14,440,42:1983cv ,,,y,2020-05-18,Civil Rights
45879,3:20-cv-00470-bbc                       ,bbc ,2020-05-19,,2020-07-28,440,28:1983   ,,,y,2020-05-19,Civil Rights
45881,3:20-cv-00472-jdp                       ,jdp ,2020-05-20,,2021-06-30,510,28:2255   ,,,y,2020-05-20,Habeas Corpus
45882,3:20-cv-00473-jdp                       ,jdp ,2020-05-21,,2022-03-04,550,42:1983pr ,,,y,2020-05-21,Prisoner Petitions
46563,3:20-cv-00839-bbc                       ,bbc ,2020-05-22,,2020-09-22,510,28:2255   ,,,y,2020-05-22,Habeas Corpus
45888,3:20-cv-00479-wmc                       ,wmc ,2020-05-22,,2020-06-12,530,28:2254   ,,,y,2020-05-22,Habeas Corpus
45895,3:20-cv-00480-jdp                       ,jdp ,2020-05-22,,2020-06-30,530,28:2254   ,,,y,2020-05-22,Habeas Corpus
45902,3:20-cv-00482-wmc                       ,wmc ,2020-05-26,,,530,28:2254   ,,,y,2020-05-26,Habeas Corpus
45905,3:20-cv-00484-jdp                       ,jdp ,2020-05-26,,2020-07-06,550,42:1983pr ,,,y,2020-05-26,Prisoner Petitions
45907,3:20-cv-00485-wmc                       ,wmc ,2020-05-26,,2021-03-12,440,42:1983pr ,,,y,2020-05-26,Civil Rights
45908,3:20-cv-00487-wmc                       ,wmc ,2020-05-26,,2022-07-14,550,42:1983pr ,,,y,2020-05-26,Prisoner Petitions
45914,3:20-cv-00488-slc                       ,slc ,2020-05-26,,2021-11-18,550,42:1983pr ,,,y,2020-05-26,Prisoner Petitions
45933,3:20-cv-00492-wmc                       ,wmc ,2020-05-28,,2020-12-11,440,42:1981cv ,,,y,2020-05-28,Civil Rights
45939,3:20-cv-00493-wmc                       ,wmc ,2020-05-28,,2021-06-03,440,42:1983cv ,,,y,2020-05-28,Civil Rights
45941,3:20-cv-00494-jdp                       ,jdp ,2020-05-28,,2020-05-29,862,42:0405id ,,,y,2020-05-28,Social Security
45943,3:20-cv-00496-jdp                       ,jdp ,2020-05-28,,2021-12-20,550,42:1983pr ,,,y,2020-05-28,Prisoner Petitions
45944,3:20-cv-00497-wmc                       ,wmc ,2020-05-29,,2021-09-30,550,42:1983pr ,,,y,2020-05-29,Prisoner Petitions
45948,3:20-cv-00501-bbc                       ,bbc ,2020-06-01,,2020-09-02,550,42:1983pr ,,,y,2020-06-01,Prisoner Petitions
45949,3:20-cv-00502-jdp                       ,jdp ,2020-06-01,,2020-08-19,550,42:1983pr ,,,y,2020-06-01,Prisoner Petitions
45950,3:20-cv-00503-wmc                       ,wmc ,2020-06-01,,,550,42:1983pr ,,,y,2020-06-01,Prisoner Petitions
45958,3:20-cv-00505-bbc                       ,bbc ,2020-06-02,,2020-08-10,550,42:1983pr ,,,y,2020-06-02,Prisoner Petitions
45959,3:20-cv-00506-bbc                       ,bbc ,2020-06-02,,2020-08-10,550,42:1983pr ,,,y,2020-06-02,Prisoner Petitions
45966,3:20-cv-00509-wmc                       ,wmc ,2020-06-04,,2021-04-09,530,28:2254   ,,,y,2020-06-04,Habeas Corpus
45973,3:20-cv-00514-bbc                       ,bbc ,2020-06-05,,2020-06-26,560,28:1983   ,,,y,2020-06-05,Prisoner Petitions
45979,3:20-cv-00520-bbc                       ,bbc ,2020-06-08,,2020-10-07,550,42:1983pr ,,,y,2020-06-08,Prisoner Petitions
45986,3:20-cv-00522-jdp                       ,jdp ,2020-06-08,,2021-12-10,550,42:1983pr ,,,y,2020-06-08,Prisoner Petitions
46008,3:20-cv-00531-bbc                       ,bbc ,2020-06-11,,2020-07-15,550,42:1983pr ,,,y,2020-06-11,Prisoner Petitions
46011,3:20-cv-00534-wmc                       ,wmc ,2020-06-12,,2022-08-10,840,15:1125   ,,,y,2020-06-12,Property Rights
46013,3:20-cv-00536-wmc                       ,wmc ,2020-06-12,,2022-11-28,550,42:1983pr ,,,y,2020-06-12,Prisoner Petitions
46024,3:20-cv-00540-jdp                       ,jdp ,2020-06-15,,2022-07-18,530,28:2254   ,,,y,2020-06-15,Habeas Corpus
46030,3:20-cv-00548-jdp                       ,jdp ,2020-06-16,,,550,42:1983pr ,,,y,2020-06-16,Prisoner Petitions
46042,3:20-cv-00553-jdp                       ,jdp ,2020-06-18,,2020-12-22,550,42:1983pr ,,,y,2020-06-18,Prisoner Petitions
46057,3:20-cv-00555-jdp                       ,jdp ,2020-06-18,,2020-07-16,550,42:1983pr ,,,y,2020-06-18,Prisoner Petitions
46059,3:20-cv-00557-wmc                       ,wmc ,2020-06-18,,2020-09-15,790,28:1332pr ,1,5,y,2020-06-18,Labor
46068,3:20-cv-00562-jdp                       ,jdp ,2020-06-19,,2022-08-18,550,42:1983pr ,,,y,2020-06-19,Prisoner Petitions
46076,3:20-cv-00570-bbc                       ,bbc ,2020-06-22,,2020-07-28,550,42:1983pr ,,,y,2020-06-22,Prisoner Petitions
46079,3:20-cv-00573-bbc                       ,bbc ,2020-06-23,,2020-07-08,510,28:2255   ,,,y,2020-06-23,Habeas Corpus
46089,3:20-cv-00578-jdp                       ,jdp ,2020-06-24,,2022-02-08,550,42:1983pr ,,,y,2020-06-24,Prisoner Petitions
